comparison_key,raw_naics_examples_left,source_row_count_left,comparison_title_left,covered_employment_2024_left,occupation_count_left,karpathy_score_left,variant_left,comparison_level_left,source_file_left,karpathy_zscore_left,karpathy_percentile_left,raw_naics_examples_right,source_row_count_right,comparison_title_right,covered_employment_2024_right,occupation_count_right,karpathy_score_right,variant_right,comparison_level_right,source_file_right,karpathy_zscore_right,karpathy_percentile_right,comparison_title
6232,623200,1,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",598800,90,3.0488,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.4079723325418678,0.07526881720430108,623200,1,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",598800,90,3.4208,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.3611791905630275,0.10752688172043011,"Residential intellectual and developmental disability, mental health, and substance abuse facilities"
6233,623300,1,Continuing care retirement communities and assisted living facilities for the elderly,772700,84,2.7186,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.633732941926209,0.043010752688172046,623300,1,Continuing care retirement communities and assisted living facilities for the elderly,772700,84,3.0537,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.618509522532467,0.043010752688172046,Continuing care retirement communities and assisted living facilities for the elderly
6239,623900,1,Other residential care facilities,137900,72,3.4635,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.1244383388662584,0.16129032258064516,623900,1,Other residential care facilities,137900,72,3.7861,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.1051106254079301,0.15591397849462366,Other residential care facilities
6241,624100,1,Individual and family services,3056100,129,2.716,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.6355105845197861,0.03763440860215054,624100,1,Individual and family services,3056100,129,2.9689,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.6779527591192511,0.03225806451612903,Individual and family services
6242,624200,1,"Community food and housing, and emergency and other relief services",163500,98,5.024,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.05751092837484658,0.510752688172043,624200,1,"Community food and housing, and emergency and other relief services",163500,98,5.3193,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.030365692213855117,0.5268817204301075,"Community food and housing, and emergency and other relief services"
6243,624300,1,Vocational rehabilitation services,201100,90,4.1363,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.6644391323435912,0.26344086021505375,624300,1,Vocational rehabilitation services,201100,90,4.3287,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.7247580290401335,0.24731182795698925,Vocational rehabilitation services
6244,624400,1,Child daycare services,1026000,69,2.5809,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.7278796285168319,0.026881720430107527,624400,1,Child daycare services,1026000,69,3.2853,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.456162192420448,0.06989247311827956,Child daycare services
7111,711100,1,Performing arts companies,93400,68,5.1333,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.0172184314243918,0.543010752688172,711100,1,Performing arts companies,93400,68,5.5128,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.10527424032792267,0.5860215053763441,Performing arts companies
7112,711200,1,Spectator sports,109100,93,4.2969,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.5546355167556897,0.3118279569892473,711200,1,Spectator sports,109100,93,4.5637,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.5600273616121353,0.2903225806451613,Spectator sports
7113,711300,1,"Promoters of performing arts, sports, and similar events",101400,83,5.0294,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.05381890144972421,0.5161290322580645,711300,1,"Promoters of performing arts, sports, and similar events",101400,83,5.4546,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.06447711333086069,0.5752688172043011,"Promoters of performing arts, sports, and similar events"
7114,711400,1,"Agents and managers for artists, athletes, entertainers, and other public figures",10300,19,7.7029,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.77407628083082,0.9516129032258065,711400,1,"Agents and managers for artists, athletes, entertainers, and other public figures",10300,19,7.8252,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.726224007819429,0.946236559139785,"Agents and managers for artists, athletes, entertainers, and other public figures"
7115,711500,1,"Independent artists, writers, and performers",24100,33,6.8079,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.1621570034262618,0.8333333333333334,711500,1,"Independent artists, writers, and performers",24100,33,7.3029,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.3601013371911583,0.8709677419354839,"Independent artists, writers, and performers"
7131,713100,1,Amusement parks and arcades,90900,67,4.1513,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.6541835019960289,0.27956989247311825,713100,1,Amusement parks and arcades,90900,67,4.7074,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.45929631093382295,0.3225806451612903,Amusement parks and arcades
7132,713200,1,Gambling industries (except casino hotels),51800,53,4.5328,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.39334863682302446,0.3763440860215054,713200,1,Gambling industries (except casino hotels),51800,53,4.9151,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3137024401900131,0.40860215053763443,Gambling industries (except casino hotels)
7139,713900,1,Other amusement and recreation industries,934700,119,3.4226,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.152402024280612,0.14516129032258066,713900,1,Other amusement and recreation industries,934700,119,3.6738,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.1838308549916077,0.14516129032258066,Other amusement and recreation industries
7211,721100,1,Traveler accommodation,696300,105,3.3623,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.193629658277813,0.12365591397849462,721100,1,Traveler accommodation,696300,105,3.6105,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.2282029879626386,0.12903225806451613,Traveler accommodation
7212,721200,1,RV (recreational vehicle) parks and recreational camps,44000,39,3.8802,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.8395369278109741,0.22043010752688172,721200,1,RV (recreational vehicle) parks and recreational camps,44000,39,3.9545,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.9870653301105897,0.17204301075268819,RV (recreational vehicle) parks and recreational camps
7213,721300,1,"Rooming and boarding houses, dormitories, and workers' camps",3700,12,3.073,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.3914265822478005,0.08064516129032258,721300,1,"Rooming and boarding houses, dormitories, and workers' camps",3700,12,3.1622,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.5424530228901783,0.04838709677419355,"Rooming and boarding houses, dormitories, and workers' camps"
7223,722300,1,Special food services,553500,62,3.0221,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.4262273545605288,0.06451612903225806,722300,1,Special food services,553500,62,3.3899,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.3828395208759006,0.0913978494623656,Special food services
7224,722400,1,Drinking places (alcoholic beverages),322000,27,2.2517,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.9529565292113356,0.005376344086021506,722400,1,Drinking places (alcoholic beverages),322000,27,2.5823,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.948952231577397,0.010752688172043012,Drinking places (alcoholic beverages)
8111,811100,1,Automotive repair and maintenance,744300,58,3.5863,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.040478911754214,0.1774193548387097,811100,1,Automotive repair and maintenance,744300,58,3.6651,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.1899293945942613,0.13440860215053763,Automotive repair and maintenance
8112,811200,1,Electronic and precision equipment repair and maintenance,47500,60,6.0314,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.6312572057674462,0.7473118279569892,811200,1,Electronic and precision equipment repair and maintenance,47500,60,6.0358,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.4718875980506599,0.7096774193548387,Electronic and precision equipment repair and maintenance
8113,811300,1,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,165000,75,3.8593,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.8538264394285775,0.20967741935483872,811300,1,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,165000,75,4.063,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.9110088304683011,0.1881720430107527,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance
8114,811400,1,Personal and household goods repair and maintenance,35200,43,4.5384,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.3895198681599343,0.3817204301075269,811400,1,Personal and household goods repair and maintenance,35200,43,4.4574,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.6345417018146726,0.25806451612903225,Personal and household goods repair and maintenance
8121,812100,1,Personal care services,648200,33,2.4347,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.8278378389710739,0.010752688172043012,812100,1,Personal care services,648200,33,2.8945,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.7301057874453922,0.021505376344086023,Personal care services
8122,812200,1,Death care services,57700,27,4.8307,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.18967181812043435,0.4731182795698925,812200,1,Death care services,57700,27,4.8059,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.39024962692676785,0.3548387096774194,Death care services
8123,812300,1,Drycleaning and laundry services,60100,33,5.0439,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.043905125447080556,0.521505376344086,812300,1,Drycleaning and laundry services,60100,33,4.9684,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.27634012285421583,0.42473118279569894,Drycleaning and laundry services
8129,812900,1,Other personal services,256500,58,3.4423,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.1389329630908134,0.15053763440860216,812900,1,Other personal services,256500,58,3.4565,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.336154148745242,0.11290322580645161,Other personal services
8132,813200,1,Grantmaking and giving services,144100,96,6.9141,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.234766866287004,0.8440860215053764,813200,1,Grantmaking and giving services,144100,96,7.0243,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.1648078735935394,0.8333333333333334,Grantmaking and giving services
8133,813300,1,Social advocacy organizations,201400,117,5.7854,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.4630648680674226,0.7096774193548387,813300,1,Social advocacy organizations,201400,117,5.9682,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.4245012443564784,0.6989247311827957,Social advocacy organizations
8134,813400,1,Civic and social organizations,264400,90,3.8224,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.8790552900835812,0.1935483870967742,813400,1,Civic and social organizations,264400,90,4.138,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.858435213204046,0.20967741935483872,Civic and social organizations
8139,813900,1,"Business, professional, labor, political, and similar organizations",344500,136,6.6606,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.0614467134131984,0.8172043010752689,813900,1,"Business, professional, labor, political, and similar organizations",344500,136,6.8015,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.0086291812405261,0.8172043010752689,"Business, professional, labor, political, and similar organizations"
9991,999100,1,"Federal government, excluding postal service",1313400,193,5.8666,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.5185820136822272,0.7150537634408602,999100,1,"Federal government, excluding postal service",1313400,193,6.0397,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.474621426148401,0.7150537634408602,"Federal government, excluding postal service"
9992,999200,1,"State government, excluding education and hospitals",1673600,245,5.548,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.3007524251000011,0.6505376344086021,999200,1,"State government, excluding education and hospitals",1673600,245,5.7975,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.3048436914630342,0.6559139784946236,"State government, excluding education and hospitals"
9993,999300,1,"Local government, excluding education and hospitals",3639500,276,4.6647,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.30316746063345884,0.42473118279569894,999300,1,"Local government, excluding education and hospitals",3639500,276,5.075,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.20161548818262137,0.43548387096774194,"Local government, excluding education and hospitals"
