comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3122,312200,1,4500,24,5.2667,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.06723732245518586,0.489247311827957,312200,Tobacco Manufacturing,1,-0.9705914,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.9705099885528727,0.1910569105691057,Tobacco manufacturing
3211,321100,1,26200,40,4.4733,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.6233960949546504,0.26344086021505375,321100,Sawmills and Wood Preservation,1,-1.499142,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.4972072252819815,0.04065040650406504,Sawmills and wood preservation
3212,321200,1,22400,44,5.2143,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.10396875638381227,0.46236559139784944,321200,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1,-1.211077,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.210152325527122,0.08943089430894309,"Veneer, plywood, and engineered wood product manufacturing"
3219,321900,1,75500,66,4.7073,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.4593664090901751,0.3172043010752688,321900,Other Wood Product Manufacturing,1,-1.183151,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1823242480774,0.1016260162601626,Other wood product manufacturing
3221,322100,1,28800,55,4.9444,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.29316368037877744,0.41935483870967744,322100,"Pulp, Paper, and Paperboard Mills",1,-1.054775,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.0543983986651848,0.16666666666666666,"Pulp, paper, and paperboard mills"
3222,322200,1,75100,61,5.7976,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.30491378961938637,0.6612903225806451,322200,Converted Paper Product Manufacturing,1,-0.885119,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8853372976192041,0.22357723577235772,Converted paper product manufacturing
3254,325400,1,183600,100,6.3426,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.6869487417396386,0.7473118279569892,325400,Pharmaceutical and Medicine Manufacturing,1,0.309366,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.30495923939043956,0.6382113821138211,Pharmaceutical and medicine manufacturing
3261,326100,1,208300,82,5.4297,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.04702267239912828,0.5591397849462365,326100,Plastics Product Manufacturing,1,-0.911464,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.9115899188471971,0.2073170731707317,Plastics product manufacturing
3262,326200,1,40000,59,5.545,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.12784584667337578,0.6075268817204301,326200,Rubber Product Manufacturing,1,-1.120887,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1202785768631374,0.13821138211382114,Rubber product manufacturing
3311,331100,1,30500,53,4.6557,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.49553705776798224,0.3118279569892473,331100,Iron and Steel Mills and Ferroalloy Manufacturing,1,-1.134565,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1339086149408177,0.12195121951219512,Iron and steel mills and ferroalloy manufacturing
3312,331200,1,23400,47,4.9957,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.25720332617002684,0.43010752688172044,331200,Steel Product Manufacturing from Purchased Steel,1,-1.026607,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.0263291697887338,0.17886178861788618,Steel product manufacturing from purchased steel
3313,331300,1,22300,51,4.8296,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3736363638712634,0.3655913978494624,331300,Alumina and Aluminum Production and Processing,1,-1.117275,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.116679242345183,0.14227642276422764,Alumina and aluminum production and processing
3314,331400,1,28200,53,5.2376,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.08763588595371717,0.478494623655914,331400,Nonferrous Metal (except Aluminum) Production and Processing,1,-0.8714696,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8717357592555918,0.23170731707317074,Nonferrous metal (except aluminum) production and processing
3315,331500,1,33500,55,5.1343,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.1600472814656842,0.44086021505376344,331500,Foundries,1,-1.168177,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1674027544251715,0.10975609756097561,Foundries
3327,332700,1,172800,61,4.9323,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3016455572974107,0.41397849462365593,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",1,-0.7429362,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7436530617666529,0.2926829268292683,"Machine shops; turned product; and screw, nut, and bolt manufacturing"
3328,332800,1,50100,54,4.8583,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3535181929981421,0.3870967741935484,332800,"Coating, Engraving, Heat Treating, and Allied Activities",1,-0.8038041,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8043075284071292,0.25609756097560976,"Coating, engraving, heat treating, and allied activities"
3333,333300,1,45900,69,6.4357,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.7522101253036668,0.7688172043010753,333300,Commercial and Service Industry Machinery Manufacturing,1,0.1626688,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.1587764332865445,0.5934959349593496,Commercial and service industry machinery manufacturing
3335,333500,1,74900,55,5.534,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.12013504947461832,0.5913978494623656,333500,Metalworking Machinery Manufacturing,1,-0.5041936,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.5057476129609512,0.3821138211382114,Metalworking machinery manufacturing
3336,333600,1,48300,60,5.8406,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.33505599685089266,0.6774193548387096,333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",1,-0.0730968,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.07616245437299149,0.516260162601626,"Engine, turbine, and power transmission equipment manufacturing"
3341,334100,1,74400,68,7.4798,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.4841049757784475,0.9032258064516129,334100,Computer and Peripheral Equipment Manufacturing,1,1.397711,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,1.389487956428963,0.8821138211382114,Computer and peripheral equipment manufacturing
