comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3222,322200,1,75100,61,5.5726,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.31757165887000377,0.6612903225806451,3222,Converted Paper Product Manufacturing,1,-0.8241846,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.8234674826614197,0.23983739837398374,Converted paper product manufacturing
3254,325400,1,183600,100,6.2659,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.7915868935343393,0.7741935483870968,3254,Pharmaceutical and Medicine Manufacturing,1,0.4637086,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.4593854984067683,0.6991869918699187,Pharmaceutical and medicine manufacturing
3261,326100,1,208300,82,5.3622,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.17371935052819415,0.6236559139784946,3261,Plastics Product Manufacturing,1,-0.8657592,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.8648793788859804,0.22357723577235772,Plastics product manufacturing
3262,326200,1,40000,59,5.3803,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.18609447781425312,0.6344086021505376,3262,Rubber Product Manufacturing,1,-1.077709,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.0759997052972126,0.14227642276422764,Rubber product manufacturing
3311,331100,1,30500,53,4.5213,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.4012112867561555,0.3655913978494624,3311,Iron and Steel Mills and Ferroalloy Manufacturing,1,-0.9913391,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.9899678171798117,0.17886178861788618,Iron and steel mills and ferroalloy manufacturing
3312,331200,1,23400,47,4.859,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.17032286219803336,0.478494623655914,3312,Steel Product Manufacturing from Purchased Steel,1,-0.9156145,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.9145395682767224,0.2032520325203252,Steel product manufacturing from purchased steel
3313,331300,1,22300,51,4.7691,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.2317882734144243,0.45698924731182794,3313,Alumina and Aluminum Production and Processing,1,-1.022397,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.0209041709090787,0.16260162601626016,Alumina and aluminum production and processing
3314,331400,1,28200,53,5.1745,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.04538722944569655,0.5645161290322581,3314,Nonferrous Metal (except Aluminum) Production and Processing,1,-0.7421725,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7417763401282792,0.2926829268292683,Nonferrous metal (except aluminum) production and processing
3315,331500,1,33500,55,4.9564,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.10372963580786106,0.5053763440860215,3315,Foundries,1,-1.078051,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.076340366867229,0.13821138211382114,Foundries
3327,332700,1,172800,61,4.3084,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.5467728668225585,0.3172043010752688,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",1,-0.6099281,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.6100494836082092,0.34959349593495936,"Machine shops; turned product; and screw, nut, and bolt manufacturing"
3328,332800,1,50100,54,4.4435,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.4544038228255126,0.34946236559139787,3328,"Coating, Engraving, Heat Treating, and Allied Activities",1,-0.7753809,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7748547777941547,0.27235772357723576,"Coating, engraving, heat treating, and allied activities"
3333,333300,1,45900,69,6.3139,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.8244049106465391,0.7903225806451613,3333,Commercial and Service Industry Machinery Manufacturing,1,0.3308995,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.3270961518615865,0.6626016260162602,Commercial and service industry machinery manufacturing
3335,333500,1,74900,55,5.063,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.030846289471184462,0.532258064516129,3335,Metalworking Machinery Manufacturing,1,-0.346932,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.3480826288299502,0.4186991869918699,Metalworking machinery manufacturing
3336,333600,1,48300,60,5.5996,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.3360317934956156,0.6774193548387096,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",1,0.1307197,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.1276997631085178,0.5975609756097561,"Engine, turbine, and power transmission equipment manufacturing"
3341,334100,1,74400,68,7.4505,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.6015082075158362,0.9193548387096774,3341,Computer and Peripheral Equipment Manufacturing,1,1.596084,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.5873293042893384,0.8983739837398373,Computer and peripheral equipment manufacturing
3342,334200,1,50000,67,7.1904,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.423675577289104,0.8817204301075269,3342,Communications Equipment Manufacturing,1,1.181725,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.1745919139665744,0.8455284552845529,Communications equipment manufacturing
3343,334300,1,8800,33,7.1955,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.427162491607275,0.8870967741935484,3343,Audio and Video Equipment Manufacturing,1,1.161132,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.1540795054538677,0.8373983739837398,Audio and video equipment manufacturing
3344,334400,1,242700,84,6.3092,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.8211914798043025,0.7849462365591398,3344,Semiconductor and Other Electronic Component Manufacturing,1,0.6828295,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.6776488604459066,0.7601626016260162,Semiconductor and other electronic component manufacturing
3345,334500,1,250900,98,6.862,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.1991456435464702,0.8387096774193549,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1,1.113945,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.1070771735697762,0.8333333333333334,"Navigational, measuring, electromedical, and control instruments manufacturing"
3346,334600,1,4900,27,7.6469,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,1.7357885941999203,0.946236559139785,3346,Manufacturing and Reproducing Magnetic and Optical Media,1,0.1490236,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.14593203010097808,0.6016260162601627,Manufacturing and reproducing magnetic and optical media
3351,335100,1,15000,45,6.4293,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.9033048934537856,0.7956989247311828,3351,Electric Lighting Equipment Manufacturing,1,0.5806971,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.5759161594706637,0.7195121951219512,Electric lighting equipment manufacturing
3352,335200,1,17100,43,5.6696,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.3838914017842405,0.6881720430107527,3352,Household Appliance Manufacturing,1,0.0281708,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.025552192121837018,0.5650406504065041,Household appliance manufacturing
3353,335300,1,64800,62,5.9648,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.5857222070242695,0.7365591397849462,3353,Electrical Equipment Manufacturing,1,0.332973,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.32916153714061813,0.6666666666666666,Electrical equipment manufacturing
3359,335900,1,67000,65,5.7742,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.45540733074124284,0.7043010752688172,3359,Other Electrical Equipment and Component Manufacturing,1,-0.0384073,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.0407653519562402,0.5365853658536586,Other electrical equipment and component manufacturing
3361,336100,1,89500,80,5.3764,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.18342801392388702,0.6290322580645161,3361,Motor Vehicle Manufacturing,1,-0.3023474,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.30367251235466114,0.44308943089430897,Motor vehicle manufacturing
3362,336200,1,70400,64,3.9707,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.7776612913806807,0.23655913978494625,3362,Motor Vehicle Body and Trailer Manufacturing,1,-0.8058288,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.8051835187815798,0.24390243902439024,Motor vehicle body and trailer manufacturing
