comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3121,312100,1,157000,76,4.1229,repo_current,naics4,industry_exposure_4digit.csv,-0.9452303761042589,0.1827956989247312,312100,Beverage Manufacturing,1,-0.7857221,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.7816378875411952,0.22357723577235772,Beverage manufacturing
3122,312200,1,4500,24,5.0889,repo_current,naics4,industry_exposure_4digit.csv,-0.22326988586418373,0.44623655913978494,312200,Tobacco Manufacturing,1,-0.5900809,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5869362642709157,0.3130081300813008,Tobacco manufacturing
3211,321100,1,26200,40,4.5153,repo_current,naics4,industry_exposure_4digit.csv,-0.6519619533607748,0.26344086021505375,321100,Sawmills and Wood Preservation,1,-1.016212,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.0110208481722096,0.11788617886178862,Sawmills and wood preservation
3212,321200,1,22400,44,5.0893,repo_current,naics4,industry_exposure_4digit.csv,-0.22297093742102017,0.45161290322580644,321200,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1,-0.8070484,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.8028617669099016,0.21544715447154472,"Veneer, plywood, and engineered wood product manufacturing"
3219,321900,1,75500,66,4.706,repo_current,naics4,industry_exposure_4digit.csv,-0.5094382830825318,0.3172043010752688,321900,Other Wood Product Manufacturing,1,-0.8864087,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.8818409350667948,0.17886178861788618,Other wood product manufacturing
3221,322100,1,28800,55,4.8924,repo_current,naics4,industry_exposure_4digit.csv,-0.3701283085682979,0.3870967741935484,322100,"Pulp, Paper, and Paperboard Mills",1,-0.6130537,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6097987362403346,0.2967479674796748,"Pulp, paper, and paperboard mills"
3222,322200,1,75100,61,5.6698,repo_current,naics4,industry_exposure_4digit.csv,0.21087799072014343,0.6344086021505376,322200,Converted Paper Product Manufacturing,1,-0.6015435,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5983438145563255,0.3048780487804878,Converted paper product manufacturing
3254,325400,1,183600,100,6.0321,repo_current,naics4,industry_exposure_4digit.csv,0.48165054311556654,0.7258064516129032,325400,Pharmaceutical and Medicine Manufacturing,1,0.8204141,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.8167847623564667,0.8048780487804879,Pharmaceutical and medicine manufacturing
3261,326100,1,208300,82,5.2175,repo_current,naics4,industry_exposure_4digit.csv,-0.1271579613870885,0.478494623655914,326100,Plastics Product Manufacturing,1,-0.6659414,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6624324403938133,0.26422764227642276,Plastics product manufacturing
3262,326200,1,40000,59,5.31,repo_current,naics4,industry_exposure_4digit.csv,-0.05802613390550829,0.521505376344086,326200,Rubber Product Manufacturing,1,-0.8993759,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.8947458594348235,0.17479674796747968,Rubber product manufacturing
3311,331100,1,30500,53,4.5836,repo_current,naics4,industry_exposure_4digit.csv,-0.6009165066905915,0.2849462365591398,331100,Iron and Steel Mills and Ferroalloy Manufacturing,1,-0.5029725,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5002462067550304,0.35365853658536583,Iron and steel mills and ferroalloy manufacturing
3312,331200,1,23400,47,4.8462,repo_current,naics4,industry_exposure_4digit.csv,-0.40465685375369337,0.3655913978494624,331200,Steel Product Manufacturing from Purchased Steel,1,-0.5273881,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5245445496046849,0.34146341463414637,Steel product manufacturing from purchased steel
3313,331300,1,22300,51,4.7892,repo_current,naics4,industry_exposure_4digit.csv,-0.4472570069045049,0.3387096774193548,331300,Alumina and Aluminum Production and Processing,1,-0.648177,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6447533548207206,0.2764227642276423,Alumina and aluminum production and processing
