comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3362,336200,1,70400,64,4.0895,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8924328190349307,0.1935483870967742,336200,Motor Vehicle Body and Trailer Manufacturing,1,-0.3770952,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.37497343883661666,0.4065040650406504,Motor vehicle body and trailer manufacturing
3363,336300,1,187500,87,5.3328,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.0209024411062895,0.5376344086021505,336300,Motor Vehicle Parts Manufacturing,1,-0.108322,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.10749103568458367,0.508130081300813,Motor vehicle parts manufacturing
3364,336400,1,346100,105,6.0797,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.502660688689337,0.7258064516129032,336400,Aerospace Product and Parts Manufacturing,1,1.190376,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.184969901673527,0.8536585365853658,Aerospace product and parts manufacturing
3365,336500,1,12200,35,4.8525,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.35758388606657765,0.3817204301075269,336500,Railroad Rolling Stock Manufacturing,1,-0.1504968,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.1494632890805932,0.5,Railroad rolling stock manufacturing
3366,336600,1,78700,73,4.2313,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.7930336333273128,0.23655913978494625,336600,Ship and Boat Building,1,-0.0544223,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.053850191712142836,0.532520325203252,Ship and boat building
3369,336900,1,16900,47,5.3018,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.04263286957551464,0.521505376344086,336900,Other Transportation Equipment Manufacturing,1,0.2530909,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.25218616063612603,0.6463414634146342,Other transportation equipment manufacturing
3379,337900,1,5600,23,6.625,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.8849059352786464,0.7903225806451613,337900,Other Furniture Related Product Manufacturing,1,-0.2421737,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.2406999061448266,0.45528455284552843,Other furniture related product manufacturing
3391,339100,1,180000,92,6.1594,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.5585289193021518,0.7365591397849462,339100,Medical Equipment and Supplies Manufacturing,1,0.7815458,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7781031293274512,0.7845528455284553,Medical equipment and supplies manufacturing
3399,339900,1,113300,87,6.5693,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.8458612621903931,0.7849462365591398,339900,Other Miscellaneous Manufacturing,1,0.27896,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.2779310229787266,0.6504065040650406,Other miscellaneous manufacturing
4231,423100,1,192600,82,5.6033,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.16871307182678993,0.6182795698924731,423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,1,-0.1881213,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.18690709552183685,0.483739837398374,Motor vehicle and motor vehicle parts and supplies merchant wholesalers
4234,423400,1,494700,114,7.2458,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.3200752899139723,0.8494623655913979,423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1,1.035819,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.0311551694607588,0.8333333333333334,Professional and commercial equipment and supplies merchant wholesalers
4238,423800,1,497900,97,5.7982,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.30533437855750006,0.6666666666666666,423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",1,0.2045736,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.20390186741623612,0.6260162601626016,"Machinery, equipment, and supplies merchant wholesalers"
4243,424300,1,63600,50,7.5283,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.518102581609332,0.9086021505376344,424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",1,0.4999831,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.49789264839417774,0.7073170731707317,"Apparel, piece goods, and notions merchant wholesalers"
