comparison_key,raw_naics_examples,source_row_count,comparison_title,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level,source_file,karpathy_zscore,karpathy_percentile
4231,423100,1,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,192600,82,5.5182,repo_current,naics4,industry_exposure_4digit.csv,0.09757653076114188,0.5752688172043011
4234,423400,1,Professional and commercial equipment and supplies merchant wholesalers,494700,114,6.9416,repo_current,naics4,industry_exposure_4digit.csv,1.1613845657587845,0.8387096774193549
4238,423800,1,"Machinery, equipment, and supplies merchant wholesalers",497900,97,5.5696,repo_current,naics4,industry_exposure_4digit.csv,0.13599140570766355,0.5913978494623656
4243,424300,1,"Apparel, piece goods, and notions merchant wholesalers",63600,50,7.305,repo_current,naics4,industry_exposure_4digit.csv,1.4329792263729075,0.8870967741935484
4245,424500,1,Farm product raw material merchant wholesalers,32300,47,5.9938,repo_current,naics4,industry_exposure_4digit.csv,0.45302622968265294,0.7204301075268817
4411,441100,1,Automobile dealers,723100,70,4.8556,repo_current,naics4,industry_exposure_4digit.csv,-0.39763156533934874,0.3763440860215054
4412,441200,1,Other motor vehicle dealers,79400,46,4.9811,repo_current,naics4,industry_exposure_4digit.csv,-0.30383649129677187,0.42473118279569894
4413,441300,1,"Automotive parts, accessories, and tire retailers",242000,48,4.5438,repo_current,naics4,industry_exposure_4digit.csv,-0.6306618767853687,0.27419354838709675
4441,444100,1,Building material and supplies dealers,332500,66,6.7435,repo_current,naics4,industry_exposure_4digit.csv,1.0133303492820154,0.8172043010752689
4442,444200,1,Lawn and garden equipment and supplies retailers,55400,42,5.5108,repo_current,naics4,industry_exposure_4digit.csv,0.09204598456261504,0.5698924731182796
4453,445300,1,"Beer, wine, and liquor retailers",89900,24,6.7775,repo_current,naics4,industry_exposure_4digit.csv,1.0387409669509204,0.8225806451612904
4491,449100,1,Furniture and home furnishings retailers,119700,60,6.7419,repo_current,naics4,industry_exposure_4digit.csv,1.012134555509361,0.8118279569892473
