comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
petroleum-engineers,17-2171,Petroleum Engineers,1,0.2003085701939542,Petroleum engineers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.28570688682901885,0.6598240469208211
pharmacists,29-1051,Pharmacists,1,0.2783170865260939,Pharmacists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.130640039062192,0.8592375366568915
pharmacy-technicians,29-2052,Pharmacy Technicians,1,0.1927314430395932,Pharmacy technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.20363679714615535,0.6275659824046921
phlebotomists,31-9097,Phlebotomists,1,0.0222731761193863,Phlebotomists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.6426467570733612,0.020527859237536656
photographers,27-4021,Photographers,1,0.2462594665201454,Photographers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.7834145411512727,0.7947214076246334
physical-therapist-assistants-and-aides,31-2021 | 31-2022,Physical Therapist Assistants | Physical Therapist Aides,2,0.0406067548139427,Physical therapist assistants and aides,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.4440703814869909,0.03519061583577713
physical-therapists,29-1123,Physical Therapists,1,0.1722295163221381,Physical therapists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.018425592740573447,0.5483870967741935
physician-assistants,29-1071,Physician Assistants,1,0.0510917663480985,Physician assistants,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.330504142013398,0.07038123167155426
physicians-and-surgeons,29-1211 | 29-1212 | 29-1213 | 29-1214 | 29-1215,Anesthesiologists | Cardiologists | Dermatologists | Emergency Medicine Physicians | Family Medicine Physicians,16,0.1221432152658151,Physicians and surgeons,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.5609250303024046,0.3196480938416422
physicists-and-astronomers,19-2011 | 19-2012,Astronomers | Physicists,2,0.2577890664522624,Physicists and astronomers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.9082950243686849,0.8328445747800587
plumbers-pipefitters-and-steamfitters,47-2152,"Plumbers, Pipefitters, and Steamfitters",1,0.0743170775134675,"Plumbers, pipefitters, and steamfitters",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.0789439752875187,0.1495601173020528
podiatrists,29-1081,Podiatrists,1,0.1440694525880412,Podiatrists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.3234355139218922,0.40175953079178883
police-and-detectives,33-3021 | 33-3031 | 33-3051 | 33-3052,Detectives and Criminal Investigators | Fish and Game Wardens | Police and Sheriff's Patrol Officers | Transit and Railroad Police,4,0.1248901472172708,Police and detectives,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.531172203536268,0.33724340175953077
police-fire-and-ambulance-dispatchers,43-5031,Public Safety Telecommunicators,1,0.3459271759254976,Public safety telecommunicators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.8629447750704682,0.9501466275659824
political-scientists,19-3094,Political Scientists,1,0.3910323240387942,Political scientists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,2.3514918820946034,0.9882697947214076
postal-service-workers,43-5051 | 43-5052 | 43-5053,"Postal Service Clerks | Postal Service Mail Carriers | Postal Service Mail Sorters, Processors, and Processing Machine Operators",3,0.1337125685913539,Postal service workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.4356139664048931,0.36070381231671556
postsecondary-education-administrators,11-9033,"Education Administrators, Postsecondary",1,0.0963499956506892,Postsecondary education administrators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.8402989676666236,0.2375366568914956
postsecondary-teachers,25-1011 | 25-1021 | 25-1022 | 25-1031 | 25-1032,"Business Teachers, Postsecondary | Computer Science Teachers, Postsecondary | Mathematical Science Teachers, Postsecondary | Architecture Teachers, Postsecondary | Engineering Teachers, Postsecondary",34,0.3212328959439632,Postsecondary teachers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.595473775646653,0.9237536656891495
power-plant-operators-distributors-and-dispatchers,51-8011 | 51-8012 | 51-8013,Nuclear Power Reactor Operators | Power Distributors and Dispatchers | Power Plant Operators,3,0.0958559368260491,"Power plant operators, distributors, and dispatchers",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.8456502639060547,0.23460410557184752
preschool-and-childcare-center-directors,11-9031,"Education and Childcare Administrators, Preschool and Daycare",1,0.1250853144025206,Preschool and childcare center directors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.5290582904303776,0.34017595307917886
preschool-teachers,25-2011,"Preschool Teachers, Except Special Education",1,0.1588004303609343,Preschool teachers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.16387996703605426,0.46920821114369504
private-detectives-and-investigators,33-9021,Private Detectives and Investigators,1,0.1718569559844421,Private detectives and investigators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.022460903182657147,0.5395894428152492
probation-officers-and-correctional-treatment-specialists,21-1092,Probation Officers and Correctional Treatment Specialists,1,0.288475143716106,Probation officers and correctional treatment specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.2406649400047782,0.8651026392961877
producers-and-directors,27-2012,Producers and Directors,1,0.1673518655593104,Producers and directors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.07125686076496698,0.5131964809384164
project-management-specialists,11-9199 | 13-1082,"Managers, All Other | Project Management Specialists",2,0.164088455881501,Project management specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.10660380947963816,0.49853372434017595
property-real-estate-and-community-association-managers,11-9141,"Property, Real Estate, and Community Association Managers",1,0.1393378763368064,"Property, real estate, and community association managers",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.3746846060077563,0.39002932551319647
psychiatric-technicians-and-aides,29-2053 | 31-1133,Psychiatric Technicians | Psychiatric Aides,2,0.0649501157987,Psychiatric technicians and aides,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.1804002887855,0.11730205278592376
psychologists,19-3032 | 19-3033 | 19-3034 | 19-3039,"Industrial-Organizational Psychologists | Clinical and Counseling Psychologists | School Psychologists | Psychologists, All Other",4,0.2214858288475551,Psychologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.5150839952675259,0.7038123167155426
public-relations-managers,11-2032 | 11-2033,Public Relations Managers | Fundraising Managers,2,0.1825522255090317,Public relations and fundraising managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.09338270234008637,0.6041055718475073
public-relations-specialists,27-3031,Public Relations Specialists,1,0.3652853004130527,Public relations specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,2.0726183070596065,0.9736070381231672
purchasing-managers-buyers-and-purchasing-agents,11-3061 | 13-1020,Purchasing Managers | Buyers and Purchasing Agents,2,0.1543824099956038,"Purchasing managers, buyers, and purchasing agents",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.21173284322735655,0.44868035190615835
quality-control-inspectors,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",1,0.0929881871510724,Quality control inspectors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.8767117029209565,0.22580645161290322
radiation-therapists,29-1124,Radiation Therapists,1,0.0879663415032409,Radiation therapists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.931104788096229,0.19941348973607037
radiologic-technologists,29-2034 | 29-2035,Radiologic Technologists and Technicians | Magnetic Resonance Imaging Technologists,2,0.091152819669532,Radiologic and MRI technologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.8965911071783257,0.21700879765395895
railroad-occupations,53-4011 | 53-4013 | 53-4022 | 53-4031,"Locomotive Engineers | Rail Yard Engineers, Dinkey Operators, and Hostlers | Railroad Brake, Signal, and Switch Operators and Locomotive Firers | Railroad Conductors and Yardmasters",4,0.1081851975886946,Railroad workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.7121084193652318,0.25806451612903225
real-estate-brokers-and-sales-agents,41-9021 | 41-9022,Real Estate Brokers | Real Estate Sales Agents,2,0.2571411362932835,Real estate brokers and sales agents,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.9012771025135626,0.8269794721407625
receptionists,43-4171,Receptionists and Information Clerks,1,0.2405946287282074,Receptionists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.7220570192103024,0.7741935483870968
recreation-workers,39-9032,Recreation Workers,1,0.1900778593423698,Recreation workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.1748950527388748,0.6158357771260997
recreational-therapists,29-1125,Recreational Therapists,1,0.0652482413518161,Recreational therapists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.177171203357402,0.12023460410557185
registered-nurses,29-1141,Registered Nurses,1,0.1217848879879193,Registered nurses,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.5648061782934081,0.31671554252199413
rehabilitation-counselors,21-1015,Rehabilitation Counselors,1,0.2322941019139237,Rehabilitation counselors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.6321515753414877,0.7419354838709677
reporters-correspondents-and-broadcast-news-analysts,27-3023,"News Analysts, Reporters, and Journalists",1,0.3826814614615561,"News analysts, reporters, and journalists",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,2.26104123679314,0.9853372434017595
respiratory-therapists,29-1126,Respiratory Therapists,1,0.0544069346482636,Respiratory therapists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.2945965804579949,0.07917888563049853
retail-sales-workers,41-2022 | 41-2031,Parts Salespersons | Retail Salespersons,2,0.2711924748995851,Retail sales workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.0534712779695905,0.8563049853372434
roofers,47-2181,Roofers,1,0.0091029999034675,Roofers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.7852968038734172,0.005865102639296188
sales-engineers,41-9031,Sales Engineers,1,0.2969975710894167,Sales engineers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.3329738540027096,0.8768328445747801
sales-managers,11-2022,Sales Managers,1,0.1641752821433747,Sales managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.10566336873558897,0.501466275659824
school-and-career-counselors,21-1012,"Educational, Guidance, and Career Counselors and Advisors",1,0.3250921100448616,School and career counselors and advisors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.637274057061201,0.9325513196480938
secretaries-and-administrative-assistants,43-6011 | 43-6012 | 43-6013 | 43-6014,"Executive Secretaries and Executive Administrative Assistants | Legal Secretaries and Administrative Assistants | Medical Secretaries and Administrative Assistants | Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4,0.226580386498042,Secretaries and administrative assistants,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.5702646454997625,0.7214076246334311
securities-commodities-and-financial-services-sales-agents,41-3031,"Securities, Commodities, and Financial Services Sales Agents",1,0.2318186067338622,"Securities, commodities, and financial services sales agents",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.6270013473888058,0.7390029325513197
security-guards,33-9031 | 33-9032,Gambling Surveillance Officers and Gambling Investigators | Security Guards,2,0.1477532790035193,Security guards and gambling surveillance officers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.2835349080411552,0.41348973607038125
semiconductor-processing-technicians,51-9141,Semiconductor Processing Technicians,1,0.0895941235115508,Semiconductor processing technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.9134738030692381,0.20821114369501467
set-and-exhibit-designers,27-1027,Set and Exhibit Designers,1,0.2402709112473996,Set and exhibit designers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.7185507400967845,0.7712609970674487
sheet-metal-workers,47-2211,Sheet Metal Workers,1,0.0637663639814826,Sheet metal workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.1932218523968972,0.11143695014662756
skincare-specialists,39-5094,Skincare Specialists,1,0.0835372854761959,Skincare specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.9790771947808392,0.18475073313782991
small-engine-mechanics,49-3051 | 49-3052 | 49-3053,Motorboat Mechanics and Service Technicians | Motorcycle Mechanics | Outdoor Power Equipment and Other Small Engine Mechanics,3,0.0583469010774433,Small engine mechanics,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.2519216468581087,0.10557184750733138
social-and-community-service-managers,11-9151,Social and Community Service Managers,1,0.1558151951411868,Social and community service managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.19621392649298527,0.4604105571847507
social-and-human-service-assistants,21-1093,Social and Human Service Assistants,1,0.2554444336226663,Social and human service assistants,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.8828996175504702,0.8240469208211144
social-workers,21-1021 | 21-1022 | 21-1023,"Child, Family, and School Social Workers | Healthcare Social Workers | Mental Health and Substance Abuse Social Workers",3,0.2226916656520202,Social workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.5281447678623727,0.7126099706744868
sociologists,19-3041,Sociologists,1,0.2862931919168603,Sociologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.217031579207248,0.8621700879765396
software-developers,15-1252 | 15-1253,Software Developers | Software Quality Assurance Analysts and Testers,2,0.3029453708676738,"Software developers, quality assurance analysts, and testers",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.397396220326116,0.8856304985337243
solar-photovoltaic-installers,47-2231,Solar Photovoltaic Installers,1,0.1601942492538948,Solar photovoltaic installers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.14878310522859464,0.47214076246334313
special-education-teachers,25-2051 | 25-2057 | 25-2058 | 25-2059,"Special Education Teachers, Preschool | Special Education Teachers, Middle School | Special Education Teachers, Secondary School | Special Education Teachers, All Other",4,0.1830116538554944,Special education teachers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.09835890569907876,0.6070381231671554
speech-language-pathologists,29-1127,Speech-Language Pathologists,1,0.1379024367241895,Speech-language pathologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.3902322740542136,0.3782991202346041
stationary-engineers-and-boiler-operators,51-8021,Stationary Engineers and Boiler Operators,1,0.0938093790936059,Stationary engineers and boiler operators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.8678171317995282,0.2287390029325513
structural-iron-and-steel-workers,47-2171 | 47-2221,Reinforcing Iron and Rebar Workers | Structural Iron and Steel Workers,2,0.0423806015982298,Ironworkers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.4248573259707835,0.0469208211143695
substance-abuse-behavioral-disorder-and-mental-health-counselors,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",1,0.1797021348661812,"Substance abuse, behavioral disorder, and mental health counselors",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.0625125334887685,0.5835777126099707
surgical-technologists,29-2055 | 29-9093,Surgical Technologists | Surgical Assistants,2,0.0205563856758252,Surgical assistants and technologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.6612418186051778,0.01466275659824047
survey-researchers,19-3022,Survey Researchers,1,0.131145421970983,Survey researchers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.46341948544539624,0.3519061583577713
surveying-and-mapping-technicians,17-3031,Surveying and Mapping Technicians,1,0.2176363967947537,Surveying and mapping technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.4733896660889966,0.6950146627565983
surveyors,17-1022,Surveyors,1,0.1494764065063448,Surveyors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.2648712079591915,0.4252199413489736
tax-examiners-and-collectors-and-revenue-agents,13-2081,"Tax Examiners and Collectors, and Revenue Agents",1,0.3399250265932537,"Tax examiners and collectors, and revenue agents",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.797933732764852,0.9472140762463344
taxi-drivers-and-chauffeurs,53-3053 | 53-3054,Shuttle Drivers and Chauffeurs | Taxi Drivers,2,0.1457165540931803,"Taxi drivers, shuttle drivers, and chauffeurs",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.30559527375042533,0.40762463343108507
teacher-assistants,25-9045,"Teaching Assistants, Except Postsecondary",1,0.1689774373221238,Teacher assistants,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.05364981555611853,0.5219941348973607
technical-writers,27-3042,Technical Writers,1,0.3729769869991587,Technical writers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,2.1559292235948897,0.9824046920821115
telecommunications-equipment-installers-and-repairers-except-line-installers,49-2021 | 49-2022 | 49-9052,"Radio, Cellular, and Tower Equipment Installers and Repairers | Telecommunications Equipment Installers and Repairers, Except Line Installers | Telecommunications Line Installers and Repairers",3,0.1549009620823111,Telecommunications technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.20611625327257255,0.45161290322580644
tellers,43-3071,Tellers,1,0.2497612696773038,Tellers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.8213435996591949,0.8005865102639296
tile-and-marble-setters,47-2041 | 47-2042 | 47-2043 | 47-2044,"Carpet Installers | Floor Layers, Except Carpet, Wood, and Hard Tiles | Floor Sanders and Finishers | Tile and Stone Setters",4,0.0428298245809363,Flooring installers and tile and stone setters,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.4199916599040465,0.04985337243401759
top-executives,11-1011 | 11-1021,Chief Executives | General and Operations Managers,2,0.1326730588467442,Top executives,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.4468732017626137,0.35777126099706746
tour-and-travel-guides,39-7010,Tour and Travel Guides,1,0.3160213685801022,Tour and travel guides,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.5390261920937494,0.9178885630498533
training-and-development-managers,11-3131,Training and Development Managers,1,0.1929281337086295,Training and development managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.2057672115523991,0.6304985337243402
training-and-development-specialists,13-1151,Training and Development Specialists,1,0.241747642458221,Training and development specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.7345456495711282,0.7800586510263929
transportation-storage-and-distribution-managers,11-3071,"Transportation, Storage, and Distribution Managers",1,0.2052544480218617,"Transportation, storage, and distribution managers",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.33927714223422667,0.6744868035190615
travel-agents,41-3041,Travel Agents,1,0.2369025108689104,Travel agents,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.6820666062662875,0.7565982404692082
tutors,25-3041,Tutors,1,0.2916389768735238,Tutors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.2749333461805215,0.8709677419354839
umpires-referees-and-other-sports-officials,27-2023,"Umpires, Referees, and Other Sports Officials",1,0.0870710452495893,"Umpires, referees, and other sports officials",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.9408020047765152,0.1935483870967742
urban-and-regional-planners,19-3051,Urban and Regional Planners,1,0.3298075491547521,Urban and regional planners,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.6883483630295333,0.9384164222873901
veterinarians,29-1131,Veterinarians,1,0.1554157827156154,Veterinarians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.2005400797855598,0.4574780058651026
veterinary-assistants-and-laboratory-animal-caretakers,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,1,0.0344974365356819,Veterinary assistants and laboratory animal caretakers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.5102422021234498,0.026392961876832845
veterinary-technologists-and-technicians,29-2056,Veterinary Technologists and Technicians,1,0.0701948051305758,Veterinary technologists and technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.123593518217044,0.14076246334310852
waiters-and-waitresses,35-3031,Waiters and Waitresses,1,0.2610670032140441,Waiters and waitresses,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.9437993201966021,0.841642228739003
water-and-wastewater-treatment-plant-and-system-operators,51-8031,Water and Wastewater Treatment Plant and System Operators,1,0.0,Water and wastewater treatment plant and system operators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.883894069465125,0.002932551319648094
water-transportation-occupations,53-5011 | 53-5021 | 53-5022 | 53-5031,"Sailors and Marine Oilers | Captains, Mates, and Pilots of Water Vessels | Motorboat Operators | Ship Engineers",4,0.0552096213803265,Water transportation workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.285902444706329,0.08797653958944282
web-developers,15-1254 | 15-1255,Web Developers | Web and Digital Interface Designers,2,0.3235761594245935,Web developers and digital designers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.620854350644028,0.9296187683284457
welders-cutters-solderers-and-brazers,51-4121,"Welders, Cutters, Solderers, and Brazers",1,0.0748537740759279,"Welders, cutters, solderers, and brazers",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.0731308571866487,0.16129032258064516
wholesale-and-manufacturing-sales-representatives,41-4011 | 41-4012,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products | Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",2,0.3091725346765884,Wholesale and manufacturing sales representatives,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.4648444605174344,0.8973607038123167
wind-turbine-technicians,49-9081,Wind Turbine Service Technicians,1,0.1251333877048295,Wind turbine technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.5285375943734857,0.34310850439882695
woodworkers,51-7011 | 51-7021 | 51-7041 | 51-7042,"Cabinetmakers and Bench Carpenters | Furniture Finishers | Sawing Machine Setters, Operators, and Tenders, Wood | Woodworking Machine Setters, Operators, and Tenders, Except Sawing",4,0.1078576721032854,Woodworkers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.7156559440950347,0.25513196480938416
writers-and-authors,27-3043,Writers and Authors,1,0.4543481790911307,Writers and authors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,3.0372845046325128,0.9941348973607038
zoologists-and-wildlife-biologists,19-1023,Zoologists and Wildlife Biologists,1,0.2120415547333891,Zoologists and wildlife biologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.41279028846427573,0.6920821114369502
