comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,pca_weighted_score,z_score_variance,aioe,dv_rating_beta,human_rating_beta,genai_total,genai_core,ai_applicability_score,pca_standardized,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
financial-clerks,43-3021 | 43-3041 | 43-3051 | 43-3061 | 43-4011,Billing and Posting Clerks | Gambling Cage Workers | Payroll and Timekeeping Clerks | Procurement Clerks | Brokerage Clerks,9,1.3539116720118587,2.9073918145359077,0.3587861538215932,1.1792390769308203,1.5605868453135434,1.1842390026380996,1.1425240217237933,0.9191821099582911,1.123572232625965,1.3539116720118587,Financial clerks,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.1502333298762393,0.8712574850299402
financial-examiners,13-2061,Financial Examiners,1,1.13138465092347,2.42742578459432,0.405913103083184,1.49411115654277,0.7831750607805,1.40831931686983,1.11682009705249,1.22313626405406,-0.230965895021,1.13138465092347,Financial examiners,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.9175601466618998,0.7994011976047904
financial-managers,11-3031,Financial Managers,1,0.789409205594055,1.68982279135119,0.303033884509645,1.41533143101029,0.715672414676655,0.817638336075383,0.960107871189477,0.283388996341501,-0.167937783759006,0.789409205594055,Financial managers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.5599922654366742,0.6916167664670658
fire-inspectors-and-investigators,33-2021 | 33-2022,Fire Inspectors and Investigators | Forest Fire Inspectors and Prevention Specialists,2,-0.0452418837160347,-0.11042675930213,0.20324674829732103,-0.0775989758102881,-0.329740247148669,0.4566886359484385,0.13516191027832217,0.22075942913395102,-0.7763361546412235,-0.04524188371603475,Fire inspectors,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.31271490007181035,0.39820359281437123
firefighters,33-2011,Firefighters,1,-1.02523104838229,-2.22415437067305,0.0430601329186051,-1.2985877771561,-0.841290792196815,-0.961838757060319,-0.838276354561535,-0.731608844420835,-0.768615678836553,-1.02523104838229,Firefighters,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.3373868583050965,0.11077844311377245
fishers-and-related-fishing-workers,45-3031,Fishing and Hunting Workers,1,-1.5635271906314,-3.38519926789279,0.491243201363239,-2.76269413585629,-1.27712309421511,-1.34524668078431,-0.987319524410207,-0.903788398328964,-0.990596331151149,-1.5635271906314,Fishing and hunting workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.900226716208693,0.0029940119760479044
fitness-trainers-and-instructors,39-9031,Exercise Trainers and Group Fitness Instructors,1,-0.956601714779977,-2.07612853261738,0.549795148740032,-2.07539605851228,-1.4088050464292,-0.245141592452065,-0.580837996872083,-0.434207617441993,-0.280013602954786,-0.956601714779977,Fitness trainers and instructors,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.2656283570991405,0.12874251497005987
flight-attendants,53-2031,Flight Attendants,1,-0.371535183408834,-0.814205108934063,0.644362761466848,-0.750984029842335,-0.722427437100914,-0.679607924319045,-0.540189859320679,-0.387249556915616,1.3219938251793,-0.371535183408834,Flight attendants,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.6538856052280098,0.31137724550898205
floral-designers,27-1023,Floral Designers,1,-0.372504592711778,-0.816296016960634,0.146208630591525,-0.269942909637836,-0.571867187312772,-0.0927807966192623,-0.707863483729252,-0.580951622445622,0.308444264553399,-0.372504592711778,Floral designers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.6548992149337003,0.3083832335329341
food-and-beverage-serving-and-related-workers,35-3023 | 35-3041 | 35-9011 | 35-9031,"Fast Food and Counter Workers | Food Servers, Nonrestaurant | Dining Room and Cafeteria Attendants and Bartender Helpers | Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",4,-0.652089680397943,-1.4193299492501426,0.27277084858784956,-0.9164942844926359,-0.961170224584126,-0.713900999110462,-0.5410319099428708,-0.44691993578649597,0.21714129916261599,-0.652089680397943,Food and beverage serving and related workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.9472320382152437,0.2215568862275449
food-and-tobacco-processing-workers,51-3091 | 51-3092 | 51-3093,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders | Food Batchmakers | Food Cooking Machine Operators and Tenders",3,-0.8840112072057202,-1.9195588829566201,0.05777363225408447,-0.5572373183954187,-1.006860530993479,-0.9786535958803766,-0.704137401696407,-0.6110830531396043,-0.843687870905569,-0.8840112072057202,Food processing equipment workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.1897280714356828,0.1377245508982036
food-preparation-workers,35-2021,Food Preparation Workers,1,-1.01330109605645,-2.19842279062844,0.18660970042307,-1.20653887410438,-1.30793951961035,-1.16300958123649,-0.698848781826373,-0.737162968280988,-0.165873894739912,-1.01330109605645,Food preparation workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.3249129575191514,0.11676646706586827
food-service-managers,11-9051,Food Service Managers,1,0.0089003491915372,0.0063520141417424,0.18347249269434,-0.12224350702149,0.406774436310146,0.534517167473609,-0.109029117229059,-0.165875730842836,-0.643018046845221,0.0089003491915372,Food service managers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.25610404169010775,0.41317365269461076
forensic-science-technicians,19-4092,Forensic Science Technicians,1,0.0036930432360949,-0.00487956552845,0.0759317950100282,0.232314926472939,0.273212924401311,-0.447879748197328,-0.0291845022395246,-0.165875730842836,0.148666730757176,0.0036930432360949,Forensic science technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.2615487757574483,0.4101796407185629
forest-and-conservation-workers,45-4011,Forest and Conservation Workers,1,-1.13835664437606,-2.46815369681484,0.0267107560561251,-1.04738235266869,-1.27884575153534,-1.07111927638261,-0.880860079489596,-0.903788398328964,-0.841455198641495,-1.13835664437606,Forest and conservation workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.4556704375043834,0.0718562874251497
fundraisers,13-1131,Fundraisers,1,0.832493153185964,1.78275007352465,0.322125010059909,1.21595248445855,0.870036743350582,0.993705503472113,0.689416719675521,0.848754025532202,-0.398664801296718,0.832493153185964,Fundraisers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.6050406338668051,0.7155688622754491
funeral-service-occupations,11-9171 | 39-4031,"Funeral Home Managers | Morticians, Undertakers, and Funeral Arrangers",2,-0.038561274040659,-0.09601742740258501,0.12157740551120134,0.0858372273333345,-0.1396942443993035,0.138884489444824,-0.1235462772738705,0.035373147948812494,-0.26009370563368855,-0.03856127404065901,Funeral service workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.3057296867193844,0.40119760479041916
gaming-services-occupations,11-9071 | 39-1013 | 39-3011 | 39-3012,Gambling Managers | First-Line Supervisors of Gambling Services Workers | Gambling Dealers | Gambling and Sports Book Writers and Runners,4,0.2243797806923741,0.4711171773371334,0.5096068094457877,0.5707935508642621,0.11760950138967298,0.07062076211972725,-0.23031961709287202,-0.317671748761997,1.0672871339715815,0.22437978069237416,Gambling services workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.030799784259718802,0.4880239520958084
general-maintenance-and-repair-workers,49-9071,"Maintenance and Repair Workers, General",1,-0.796460030027,-1.73072073322696,0.108652067198949,-0.998523044126531,-0.855274716325744,-1.00694557161608,-0.391146607815526,-0.215069908675244,-0.774552740832626,-0.796460030027,General maintenance and repair workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.0981849815731528,0.17365269461077845
general-office-clerks,43-9061,"Office Clerks, General",1,1.58667682961558,3.40944036602133,0.266782880435973,0.967060731481524,1.12535744666264,1.04040262238721,2.3129231608176,1.67890580873777,1.22404326596692,1.58667682961558,General office clerks,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.393611459400264,0.9341317365269461
genetic-counselors,29-9092,Genetic Counselors,1,1.47408361900118,3.16658933591874,0.111498412280032,1.49568397160378,0.7831750607805,1.67941582859387,1.01299734893913,1.40704320353435,1.41961355105724,1.47408361900118,Genetic counselors,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.2758845397936365,0.9131736526946108
geographers,19-3092,Geographers,1,1.222057595707,2.62299723977314,0.246334570568646,1.40603547546568,0.7831750607805,0.433340076490888,0.875720716987513,1.24845673979072,1.82182123975064,1.222057595707,Geographers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.012367341720796,0.8203592814371258
geological-and-petroleum-technicians,19-4043 | 19-4044,"Geological Technicians, Except Hydrologic Technicians | Hydrologic Technicians",2,0.2042264611715465,0.427648709043955,0.4885175422235195,0.037632326277461846,0.5353014788122186,0.6424805267539485,-0.183451498051173,-0.153747043975271,0.1414111146770055,0.2042264611715465,Geological and hydrologic technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.051871998242146125,0.47904191616766467
geoscientists,19-2042,"Geoscientists, Except Hydrologists and Geographers",1,0.631301776029467,1.34880265410572,0.168193051477282,0.697680094296442,0.632614810992359,0.932480392005645,0.899008750186236,-0.0159872646497733,0.0757462554435461,0.631301776029467,Geoscientists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.39467589735381764,0.6167664670658682
glaziers,47-2121,Glaziers,1,-1.26002560566137,-2.73058011150195,0.0277900455315079,-1.36596423604332,-1.09882806157126,-1.23608192472401,-0.987319524410207,-0.903788398328964,-1.10330272488479,-1.26002560566137,Glaziers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.5828869183711758,0.03592814371257485
graphic-designers,27-1024,Graphic Designers,1,0.443732574806928,0.944236752806311,0.210560964366491,0.69900241672796,0.7831750607805,0.606786518175552,-0.28867942270782,-0.0966964586206087,0.631380039931481,0.443732574806928,Graphic designers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.19855444249425616,0.5538922155688623
grounds-maintenance-workers,37-3011 | 37-3012 | 37-3013,"Landscaping and Groundskeeping Workers | Pesticide Handlers, Sprayers, and Applicators, Vegetation | Tree Trimmers and Pruners",3,-1.2413466268950066,-2.6902916322062467,0.08906406919271803,-1.4540793274375003,-1.26305706032391,-1.15971926933461,-0.8554735937414287,-0.7845871241873213,-1.0747549226768707,-1.2413466268950066,Grounds maintenance workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.5633562679921527,0.041916167664670656
hand-laborers-and-material-movers,53-7061 | 53-7062 | 53-7063 | 53-7064 | 53-7065,"Cleaners of Vehicles and Equipment | Laborers and Freight, Stock, and Material Movers, Hand | Machine Feeders and Offbearers | Packers and Packagers, Hand | Stockers and Order Fillers",6,-1.0448735463817522,-2.2665210537698983,0.09878149214206089,-1.3046149772377331,-0.9526127487864668,-0.8578167162602403,-0.726466681481313,-0.6879875960148202,-1.0507615755899444,-1.0448735463817522,Hand laborers and material movers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.357924959761103,0.10778443113772455
hazardous-materials-removal-workers,47-4041,Hazardous Materials Removal Workers,1,-1.17261732806034,-2.54205018026482,0.0583906375648468,-0.678991290346057,-1.11097001719934,-1.23118625903129,-0.987319524410207,-0.903788398328964,-1.35436644007242,-1.17261732806034,Hazardous materials removal workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.4914932436199368,0.06287425149700598
health-and-safety-engineers,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",1,1.1190122989689,2.40073999776432,0.0568327618416005,0.972689948249476,0.802284630945918,1.36915033954953,0.786090131981809,1.14491255082537,0.789389400296685,1.1190122989689,Health and safety engineers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.904623674951462,0.7904191616766467
health-educators,21-1091,Health Education Specialists,1,1.14999111340997,2.46755785434127,0.258679463881826,0.675417255234801,0.928878528317411,1.04040262238721,1.3880568213779,1.67890580873777,0.24490667746156,1.14999111340997,Health education specialists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.9370149743673971,0.8083832335329342
health-information-technologists-and-medical-registrars,29-9021,Health Information Technologists and Medical Registrars,1,0.400848109540689,0.851739731818332,1.30906033334462,-0.0032166308960171,1.48892623166241,1.19216825886129,-0.987319524410207,-0.903788398328964,1.37684219825438,0.400848109540689,Health information technologists and medical registrars,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.15371465182462205,0.5329341317365269
heating-air-conditioning-and-refrigeration-mechanics-and-installers,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1,-0.861541033255385,-1.87109321739254,0.0368086234390413,-0.836338791881089,-0.999775265658016,-0.706233474577656,-0.83827638969647,-0.731608885009864,-0.426875421908252,-0.861541033255385,"Heating, air conditioning, and refrigeration mechanics and installers",yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.166233365602508,0.1437125748502994
heavy-and-tractor-trailer-truck-drivers,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,-0.43145790423679,-0.943451751784098,0.166454757105005,-1.13063656574216,-0.215734288775437,-0.547299420726256,-0.19402497895119,0.0126514566041278,-0.221476117235984,-0.43145790423679,Heavy and tractor-trailer truck drivers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.7165405139834131,0.2844311377245509
heavy-vehicle-and-mobile-equipment-service-technicians,49-3041 | 49-3042 | 49-3043,"Farm Equipment Mechanics and Service Technicians | Mobile Heavy Equipment Mechanics, Except Engines | Rail Car Repairers",3,-0.9981648100467324,-2.1657755055094703,0.05688746473453416,-1.2541906897779134,-1.0052416035764002,-0.8008697976308404,-0.769077654274621,-0.6516682382292173,-0.823856636192387,-0.9981648100467325,Heavy vehicle and mobile equipment service technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.3090865296512082,0.11976047904191617
high-school-teachers,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1,0.384276324269616,0.8159962344817,0.175977750664802,1.16567538567112,0.0303738118397933,0.269529548233149,0.0606406281433729,0.226140317262733,0.25976093796007,0.384276324269616,High school teachers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.13638727283169735,0.5209580838323353
historians,19-3093,Historians,1,1.47452615080104,3.16754382778254,0.724311107956128,1.07501137887292,0.664311705684599,1.04040262238721,1.141869374002,1.06397866331349,3.03988676688516,1.47452615080104,Historians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.2763472489156273,0.9161676646706587
human-resources-managers,11-3121,Human Resources Managers,1,0.845202632296939,1.810163006128,0.29438855994427,1.29233654715324,0.692838910907615,0.797577604028684,0.732409980779573,1.08289948107446,-0.282881596548798,0.845202632296939,Human resources managers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.6183296041108821,0.7215568862275449
human-resources-specialists,13-1071,Human Resources Specialists,1,1.24821518933447,2.67941625938161,0.187605798529773,1.33122324666228,1.43560280986244,1.47209154391349,0.990369323839051,0.884230739622616,0.339399078551572,1.24821518933447,Human resources specialists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.0397175958371854,0.8293413173652695
hydrologists,19-2043,Hydrologists,1,0.819612215683085,1.75496732424348,0.119146387444544,0.625229541008855,0.7831750607805,1.19216825886129,0.622347314625058,0.852443662476417,0.141633835528835,0.819612215683085,Hydrologists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.5915723875526219,0.7065868263473054
industrial-designers,27-1021,Commercial and Industrial Designers,1,0.696720075335194,1.48990264838835,0.0187293865847734,0.847495781881654,0.627423078241043,0.621738797631127,0.590785236399785,0.46352039068381,0.48730294826122,0.696720075335194,Industrial designers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.46307695653973113,0.6407185628742516
industrial-engineering-technicians,17-3026,Industrial Engineering Technologists and Technicians,1,0.598324032406362,1.27767332964977,0.0688118365330824,0.594572854687918,0.417452468210014,0.401049515538955,0.626076666412246,0.917113960657851,0.13923612334634,0.598324032406362,Industrial engineering technologists and technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.36019452719712797,0.6017964071856288
industrial-engineers,17-2112,Industrial Engineers,1,1.21097070711765,2.59908405442328,0.0126798712780764,1.11186325960311,1.02868629708516,1.13774757642207,0.980796874010565,1.20249746119022,0.895357310790971,1.21097070711765,Industrial engineers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.0007749443237979,0.8173652694610778
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,49-9041 | 49-9043 | 49-9044,"Industrial Machinery Mechanics | Maintenance Workers, Machinery | Millwrights",3,-0.8165293313833306,-1.7740079836857434,0.09931444234979424,-1.1063167043627438,-0.8145856344767429,-0.897462006858598,-0.5098592045112756,-0.3522105905535419,-0.6556170386706404,-0.8165293313833306,"Industrial machinery mechanics, machinery maintenance workers, and millwrights",yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.1191693465667891,0.16167664670658682
industrial-production-managers,11-3051,Industrial Production Managers,1,0.16634690964077,0.345946730222367,0.103307805318017,0.495892435349636,0.357324585218287,0.212873930835803,0.0266026141106331,0.104992640398634,-0.429306099644215,0.16634690964077,Industrial production managers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.09147867517643442,0.45808383233532934
information-clerks,43-4021 | 43-4031 | 43-4061 | 43-4071 | 43-4081,"Correspondence Clerks | Court, Municipal, and License Clerks | Eligibility Interviewers, Government Programs | File Clerks | Hotel, Motel, and Resort Desk Clerks",9,1.3755923729070532,2.954154674543298,0.3115115066804861,0.8851698137633257,1.587636231997105,1.2218194780419989,1.326063825815975,0.9314084765861814,1.285288163920325,1.3755923729070532,Information clerks,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.1729025664791917,0.8862275449101796
information-security-analysts,15-1212,Information Security Analysts,1,1.88677074696331,4.0567095624296,0.768926696835011,1.22338876976572,1.47051533155245,1.25155481226419,2.36615296376125,2.97025291227114,0.547020813912612,1.88677074696331,Information security analysts,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.707388216357896,0.9700598802395209
instructional-coordinators,25-9031,Instructional Coordinators,1,1.30997164017047,2.81261805386959,0.0658875048696394,1.27216380281736,0.726714967109947,1.16181513156648,1.02167607821317,1.3311115528415,1.44408784742501,1.30997164017047,Instructional coordinators,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.1042898438713893,0.8532934131736527
insulation-workers,47-2131 | 47-2132,"Insulation Workers, Floor, Ceiling, and Wall | Insulation Workers, Mechanical",2,-1.128739540633255,-2.44741067387591,0.133110450492077,-1.41972497792128,-1.259653782935865,-1.0346475344947705,-0.875537105902177,-0.774653685392933,-0.5767928947865311,-1.128739540633255,Insulation workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.4456148400753766,0.08383233532934131
insurance-sales-agents,41-3021,Insurance Sales Agents,1,0.760585200028786,1.62765261781221,0.474158519989211,1.3127851052858,1.12535744666264,1.18756930018026,-0.281325346967193,-0.0882007893342311,0.722763878605246,0.760585200028786,Insurance sales agents,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.5298540238197377,0.6796407185628742
insurance-underwriters,13-2053,Insurance Underwriters,1,1.22736151265499,2.63443719860698,0.341580667181922,1.29845414035685,1.10580416746937,1.04040262238721,1.24832880103742,1.67890580873777,-0.0491800718938462,1.22736151265499,Insurance underwriters,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.017913091777384,0.8233532934131736
interior-designers,27-1025,Interior Designers,1,0.733914760704522,1.57012744708618,0.0727810126498479,1.09734182052826,0.7831750607805,0.370540502777474,0.503112722363528,0.645828177564962,0.432943941479791,0.733914760704522,Interior designers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.5019675407088325,0.6646706586826348
interpreters-and-translators,27-3091,Interpreters and Translators,1,2.52082050633707,5.42428435987934,0.747901168004066,1.08717592106031,2.49956190836531,2.69161274722522,2.69492481314952,1.22313626405406,3.18800971143669,2.52082050633707,Interpreters and translators,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,2.3703475958895197,0.9910179640718563
janitors-and-building-cleaners,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1,-1.17789750509478,-2.553438934746,0.156804486845056,-1.41237356379488,-1.47522868604162,-1.25294477322113,-0.79291531714286,-0.679206287527504,-0.571069840871929,-1.17789750509478,Janitors and building cleaners,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.497014171337072,0.059880239520958084
jewelers-and-precious-stone-and-metal-workers,51-9071,Jewelers and Precious Stone and Metal Workers,1,-0.658068706960595,-1.43222604442166,0.0639005454148546,-0.156285584530503,-0.547670004311106,-0.737423404880599,-0.848450000353696,-0.74336177342719,-0.455892213954874,-0.658068706960595,Jewelers and precious stone and metal workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.9534836796386139,0.218562874251497
judges-and-hearing-officers,23-1021 | 23-1023,"Administrative Law Judges, Adjudicators, and Hearing Officers | Judges, Magistrate Judges, and Magistrates",2,0.4416771125664844,0.9398033494092047,0.55501744307598,1.405354543680065,0.594974748545323,0.059763125170071485,0.39665325061513357,0.29531960239842997,-0.562720109289173,0.44167711256648445,Judges and hearing officers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.19640526105947242,0.5508982035928144
kindergarten-and-elementary-school-teachers,25-2012 | 25-2021,"Kindergarten Teachers, Except Special Education | Elementary School Teachers, Except Special Education",2,0.0186459159813613,0.027372117582504504,0.19561368882513402,0.6106785978287035,-0.24736274668275876,0.08204842183114694,-0.45066850883224396,-0.2838315592441895,0.42362167507252346,0.0186459159813613,Kindergarten and elementary school teachers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.24591412391686057,0.4161676646706587
labor-relations-specialists,13-1075,Labor Relations Specialists,1,1.07837842608657,2.31309725418607,0.967127373655631,1.30648207100513,0.99623201802787,0.765506375188878,1.64755178655916,1.67890580873777,-0.964853981224469,1.07837842608657,Labor relations specialists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.8621370928563231,0.7784431137724551
landscape-architects,17-1012,Landscape Architects,1,0.472555305237722,1.00640417602207,0.12637797220482,1.01169355333822,0.426584995492796,0.401389416180554,-0.0459938948689006,0.183661815869192,0.512439653991308,0.472555305237722,Landscape architects,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.2286913508367171,0.5688622754491018
lawyers,23-1011,Lawyers,1,0.828511714492956,1.77416255317053,0.158042623594913,1.30054501302997,0.444414498757182,0.918990113207949,0.740226880436533,0.739744236633054,0.139430394239036,0.828511714492956,Lawyers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.6008776607144033,0.7095808383233533
librarians,25-4022,Librarians and Media Collections Specialists,1,1.58364039213713,3.40289110816234,0.235665937676488,1.45170305214852,0.941659534241702,1.04040262238721,1.68633326550288,2.18490291936016,1.02720392395181,1.58364039213713,Librarians and library media specialists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.390436574973704,0.9311377245508982
library-technicians-and-assistants,25-4031 | 43-4121,"Library Technicians | Library Assistants, Clerical",2,0.706706093100515,1.5114413778348,0.24898172082652997,0.11543470251916205,1.013058996547868,0.9639159620952364,0.488595539962234,0.24333036832778068,0.890236870872228,0.706706093100515,Library technicians and assistants,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.4735182886967338,0.6437125748502994
licensed-practical-and-licensed-vocational-nurses,29-2061,Licensed Practical and Licensed Vocational Nurses,1,-0.515346711245392,-1.1243905764694,0.141265656652684,-0.507280113642337,-0.34602681263056,-0.173722469405438,-0.404106929435945,-0.230042096916915,-1.20499825784062,-0.515346711245392,Licensed practical and licensed vocational nurses,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.8042542472068132,0.26646706586826346
line-installers-and-repairers,49-9051,Electrical Power-Line Installers and Repairers,1,-1.21177217047468,-2.62650281965521,0.117875516594183,-1.06425160366304,-1.47522868604162,-1.38784756119809,-0.987319524410207,-0.903788398328964,-0.53104390360664,-1.21177217047468,Electrical power-line installers and repairers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.5324333585697598,0.04790419161676647
