comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
solar-photovoltaic-installers,47-2231,Solar Photovoltaic Installers,1,-0.2922762,Solar photovoltaic installers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.584141432814639,0.2765957446808511
special-education-teachers,25-2051 | 25-2053 | 25-2054 | 25-2059,"Special Education Teachers, Preschool | Special Education Teachers, Middle School | Special Education Teachers, Secondary School | Special Education Teachers, All Other",4,0.0135062,Special education teachers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.2876477375334937,0.3738601823708207
speech-language-pathologists,29-1127,Speech-Language Pathologists,1,0.2294094,Speech-language pathologists,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.07830299568103859,0.43465045592705165
stationary-engineers-and-boiler-operators,51-8021,Stationary Engineers and Boiler Operators,1,-0.3852146,Stationary engineers and boiler operators,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.6742566573976012,0.26443768996960487
structural-iron-and-steel-workers,47-2171 | 47-2221,Reinforcing Iron and Rebar Workers | Structural Iron and Steel Workers,2,-1.721485,Ironworkers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-1.9699353779217847,0.03343465045592705
surgical-technologists,29-2055,Surgical Technologists,1,-0.4395772,Surgical assistants and technologists,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.7269678930968788,0.24620060790273557
survey-researchers,19-3022,Survey Researchers,1,1.286781,Survey researchers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.9469489905985414,0.8145896656534954
surveying-and-mapping-technicians,17-3031,Surveying and Mapping Technicians,1,0.962198,Surveying and mapping technicians,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.6322257982387458,0.6899696048632219
surveyors,17-1022,Surveyors,1,0.7111955,Surveyors,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.3888479623992544,0.601823708206687
tax-examiners-and-collectors-and-revenue-agents,13-2081,"Tax Examiners and Collectors, and Revenue Agents",1,1.042565,"Tax examiners and collectors, and revenue agents",felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.7101515022971212,0.7325227963525835
taxi-drivers-and-chauffeurs,53-3022 | 53-3041,"Bus Drivers, School or Special Client | Taxi Drivers and Chauffeurs",2,0.4894255,"Taxi drivers, shuttle drivers, and chauffeurs",felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.17381463542392953,0.5349544072948328
technical-writers,27-3042,Technical Writers,1,1.24417,Technical writers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.9056323783617846,0.8054711246200608
