comparison_key,raw_naics_examples,source_row_count,comparison_title,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level,source_file,karpathy_zscore,karpathy_percentile
4922,492200,1,Local messengers and local delivery,24000,32,5.5375,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.12258848494695011,0.5967741935483871
5121,512100,1,Motion picture and video industries,228900,95,6.5671,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.8443191027506415,0.7795698924731183
5122,512200,1,Sound recording industries,15500,34,7.271,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.3377400253147618,0.8655913978494624
5131,513100,1,"Newspaper, Periodical, Book, and Directory Publishers",196800,76,8.0163,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.8601815846087504,0.967741935483871
5132,513200,1,Software publishers,476500,75,8.1927,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.9838347324142784,0.989247311827957
5161,516100,1,Radio and Television Broadcasting Stations,102000,58,7.1735,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.2693943228712303,0.8440860215053764
5222,522200,1,Nondepository credit intermediation,330400,76,8.0578,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.889272319494972,0.978494623655914
5241,524100,1,Insurance carriers,1248600,116,7.635,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.5928973144372787,0.9193548387096774
5242,524200,1,"Agencies, brokerages, and other insurance related activities",1094700,90,7.6599,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.6103517553690119,0.9301075268817204
5251,525100,1,Insurance and employee benefit funds,9100,34,7.8791,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.7640069140933405,0.9516129032258065
5259,525900,1,Other investment pools and funds,13300,30,7.4586,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.469244166631751,0.8978494623655914
5321,532100,1,Automotive equipment rental and leasing,93500,45,4.2364,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.7894586273533437,0.24193548387096775
5411,541100,1,Legal services,1063000,64,8.2503,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,2.0242112704732254,0.9946236559139785
5412,541200,1,"Accounting, tax preparation, bookkeeping, and payroll services",887100,95,7.9587,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.8198050465498032,0.9623655913978495
5413,541300,1,"Architectural, engineering, and related services",1450000,172,6.7219,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.9528310487840634,0.8064516129032258
5414,541400,1,Specialized design services,105800,70,7.7117,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.646662600359524,0.9354838709677419
5415,541500,1,Computer systems design and related services,1882900,117,8.107,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.9237606124203226,0.9838709677419355
5416,541600,1,"Management, scientific, and technical consulting services",1279200,173,7.4279,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.4477240326315832,0.8924731182795699
5417,541700,1,Scientific research and development services,724400,190,7.0371,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.1737804376066387,0.8387096774193549
5418,541800,1,"Advertising, public relations, and related services",329700,80,7.886,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.768843686881652,0.956989247311828
5419,541900,1,"Other professional, scientific, and technical services",720300,130,5.4522,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.06279475757840472,0.5698924731182796
5611,561100,1,Office administrative services,414300,104,7.6512,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.604253215766358,0.9247311827956989
5612,561200,1,Facilities support services,128500,107,3.2125,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.5071936502449514,0.05913978494623656
5613,561300,1,Employment services,1549300,241,5.4745,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.0784266464449762,0.5806451612903226
5614,561400,1,Business support services,437600,75,8.6305,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,2.290724460924822,1.0
5615,561500,1,Travel arrangement and reservation services,118400,64,8.0566,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.8884311416187434,0.9731182795698925
5616,561600,1,Investigation and security services,821400,62,5.2337,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.09036971405145827,0.4731182795698925
5617,561700,1,Services to buildings and dwellings,1827500,55,1.7521,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-2.530907125614523,0.005376344086021506
5619,561900,1,Other support services,122700,90,5.9258,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.39477962606308586,0.6935483870967742
5621,562100,1,Waste collection,95300,49,5.3211,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.02910392539951283,0.532258064516129
5622,562200,1,Waste treatment and disposal,56600,62,4.7792,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.40896583467284253,0.34408602150537637
5629,562900,1,Remediation and other waste management services,110400,70,4.1187,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8719641573800478,0.1989247311827957
6211,621100,1,Offices of physicians,2513300,132,5.5424,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.12602329460821485,0.6021505376344086
6212,621200,1,Offices of dentists,978300,33,4.198,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8163763193926418,0.23118279569892472
