comparison_key,raw_naics_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
3369,336900,Other Transportation Equipment Manufacturing,1,-0.297176,Other transportation equipment manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.2994559204072166,0.4349593495934959
3370,3370A1,Furniture and Related Product Manufacturing (3371 and 3372 only),1,-1.048481,Furniture and Related Product Manufacturing (3371 and 3372 only),felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.048126468583234,0.17073170731707318
3379,337900,Other Furniture Related Product Manufacturing,1,-0.6635574,Other furniture related product manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.6645526036177593,0.32926829268292684
3391,339100,Medical Equipment and Supplies Manufacturing,1,0.013895,Medical equipment and supplies manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.010524308782875282,0.556910569105691
3399,339900,Other Miscellaneous Manufacturing,1,-0.1698289,Other miscellaneous manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.17255536315599887,0.4796747967479675
4230,4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",1,0.279742,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.2754391159796193,0.6260162601626016
4231,423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,1,-0.1336922,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.13654537653502297,0.491869918699187
4234,423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1,1.011622,Professional and commercial equipment and supplies merchant wholesalers,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,1.0047527779398935,0.8170731707317073
4238,423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",1,0.2634982,"Machinery, equipment, and supplies merchant wholesalers",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.2592522748825128,0.6138211382113821
4240,4240A2 | 4240A1 | 4240A3,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only) | Merchant Wholesalers, Nondurable Goods (4244 and 4248 only) | Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",3,0.1395530333333333,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only) | Merchant Wholesalers, Nondurable Goods (4244 and 4248 only) | Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.13574172208158478,0.5853658536585366
4243,424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",1,0.7209005,"Apparel, piece goods, and notions merchant wholesalers",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.7150506932052596,0.7560975609756098
4245,424500,Farm Product Raw Material Merchant Wholesalers,1,-0.6865089,Farm product raw material merchant wholesalers,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.687423624157303,0.3252032520325203
4251,425100,Wholesale Electronic Markets and Agents and Brokers,1,1.062347,Wholesale Electronic Markets and Agents and Brokers,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,1.05529991067058,0.8373983739837398
4411,441100,Automobile Dealers,1,-0.0857672,Automobile dealers,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.08878842560120029,0.508130081300813
4412,441200,Other Motor Vehicle Dealers,1,-0.0086145,Other motor vehicle dealers,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.011906261630163456,0.5447154471544715
4413,441300,"Automotive Parts, Accessories, and Tire Stores",1,-0.5935317,"Automotive parts, accessories, and tire retailers",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.59477244881324,0.34959349593495936
